group,Date,KWH,Next_3_Days_Energy_Total,cloud_cover,sunshine,global_radiation,max_temp,mean_temp,min_temp,precipitation,pressure,snow_depth
41,2013-03-31,1117.971,852.1576666666668,4.0,4.1,132.0,6.9,1.8,-2.3,0.0,101460.0,0.0
41,2013-04-01,1097.163,817.5060000000002,5.0,3.8,129.0,8.6,3.8,0.7,0.0,101160.0,0.0
41,2013-04-02,1097.96,813.7223333333335,0.0,12.2,229.0,6.0,4.1,-0.4,0.0,101510.0,0.0
41,2013-04-03,1083.77,811.1473333333334,5.0,2.4,110.0,3.7,2.8,-0.4,0.0,101760.0,0.0
41,2013-04-04,1059.848,811.9210000000002,7.0,0.0,56.0,8.5,2.2,0.6,0.4,101450.0,0.0
41,2013-04-05,989.483,817.4443333333335,7.0,1.2,90.0,10.7,5.0,1.5,0.0,101580.0,0.0
41,2013-04-06,957.844,847.2436666666669,1.0,9.9,212.0,10.4,5.4,0.1,0.0,102370.0,0.0
41,2013-04-07,947.897,859.3640000000001,1.0,7.6,187.0,11.2,4.6,-1.2,0.0,101970.0,0.0
41,2013-04-08,899.663,819.3703333333334,5.0,4.2,143.0,9.7,7.7,4.1,2.4,100530.0,0.0
41,2013-04-09,923.91,783.5176666666667,7.0,0.0,59.0,11.1,6.7,3.6,0.2,99750.0,0.0
41,2013-04-10,927.138,747.1596666666668,5.0,3.1,128.0,13.4,7.0,2.8,10.4,100340.0,0.0
41,2013-04-11,911.482,762.7063333333335,7.0,1.4,99.0,13.2,9.2,4.9,5.6,99710.0,0.0
41,2013-04-12,857.504,799.8430000000002,6.0,1.3,98.0,15.1,9.7,6.1,3.4,99790.0,0.0
41,2013-04-13,896.183,871.9533333333335,7.0,1.3,99.0,19.9,9.7,4.2,4.4,101120.0,0.0
41,2013-04-14,860.652,868.7923333333334,5.0,7.3,193.0,15.7,14.8,9.7,0.0,101320.0,0.0
41,2013-04-15,799.638,829.8193333333335,5.0,3.2,135.0,17.1,13.2,10.6,0.0,101690.0,0.0
41,2013-04-16,792.228,767.2120000000001,5.0,4.9,163.0,18.8,13.2,9.3,0.0,101550.0,0.0
41,2013-04-17,849.301,755.6106666666669,5.0,2.8,131.0,15.4,13.8,8.7,0.0,101400.0,0.0
41,2013-04-18,791.913,745.9770000000002,3.0,6.3,185.0,13.6,12.2,8.9,1.6,101360.0,0.0
41,2013-04-19,794.549,764.4916666666668,5.0,2.9,134.0,14.0,10.1,6.6,0.0,102630.0,0.0
41,2013-04-20,865.871,790.8156666666669,0.0,13.1,272.0,14.8,8.4,2.8,0.0,103250.0,0.0
41,2013-04-21,881.311,794.1056666666668,2.0,7.9,210.0,15.5,8.1,1.4,0.0,102150.0,0.0
41,2013-04-22,830.91,764.1446666666667,6.0,3.6,149.0,20.7,11.0,6.5,0.0,101610.0,0.0
41,2013-04-23,745.89,738.3860000000001,2.0,12.8,273.0,20.3,15.0,9.2,0.0,101980.0,0.0
41,2013-04-24,773.753,744.3570000000001,4.0,6.4,193.0,22.8,14.4,8.5,0.2,102380.0,0.0
41,2013-04-25,721.836,769.4943333333335,4.0,10.5,248.0,13.4,16.4,9.9,2.8,102070.0,0.0
41,2013-04-26,792.53,792.8923333333336,5.0,4.3,164.0,11.4,10.0,6.6,0.0,101540.0,0.0
41,2013-04-27,885.163,842.6353333333335,4.0,5.8,188.0,12.1,7.2,2.9,2.6,101560.0,0.0
41,2013-04-28,938.167,834.3683333333335,4.0,4.9,175.0,14.8,6.3,0.5,0.0,101680.0,0.0
41,2013-04-29,783.047,827.5000000000001,4.0,7.6,216.0,14.7,11.2,7.5,0.0,101700.0,0.0
41,2013-04-30,768.244,787.9116666666669,2.0,10.1,250.0,16.5,9.5,4.2,0.0,102480.0,0.0
41,2013-05-01,750.345,788.8780000000002,2.0,10.2,253.0,17.6,10.2,3.8,0.0,102430.0,0.0
41,2013-05-02,748.243,780.5480000000002,0.0,13.5,294.0,19.4,11.3,5.0,0.0,102280.0,0.0
41,2013-05-03,739.343,776.3423333333335,0.0,13.0,290.0,17.2,12.1,4.7,0.0,101980.0,0.0
41,2013-05-04,805.889,797.5666666666667,4.0,5.9,197.0,18.7,12.5,7.7,1.0,101750.0,0.0
41,2013-05-05,827.215,777.4633333333335,6.0,2.4,139.0,22.0,12.7,6.7,0.0,102190.0,0.0
41,2013-05-06,749.213,757.4953333333334,3.0,12.2,284.0,22.6,16.4,10.8,0.0,102000.0,0.0
41,2013-05-07,716.006,731.7990000000001,0.0,12.6,290.0,17.9,15.9,9.1,0.6,101610.0,0.0
41,2013-05-08,749.939,744.3910000000001,6.0,1.1,112.0,14.9,15.0,12.0,0.2,100720.0,0.0
41,2013-05-09,767.126,776.5263333333336,4.0,6.9,216.0,18.3,10.9,6.9,0.8,100830.0,0.0
41,2013-05-10,791.418,781.6503333333335,7.0,0.0,75.0,14.1,14.0,9.6,1.8,101050.0,0.0
41,2013-05-11,820.133,788.7440000000001,6.0,2.4,142.0,15.4,10.5,6.8,2.4,101090.0,0.0
41,2013-05-12,916.355,778.8446666666669,5.0,6.9,219.0,15.8,10.2,5.0,0.4,101470.0,0.0
41,2013-05-13,766.617,788.9120000000001,5.0,6.3,210.0,12.3,13.2,10.5,0.0,101170.0,0.0
41,2013-05-14,799.528,784.8590000000003,8.0,1.5,125.0,14.4,9.8,7.3,7.6,100260.0,0.0
41,2013-05-15,797.59,765.8443333333335,6.0,1.3,121.0,16.9,10.3,6.1,0.6,99450.0,0.0
41,2013-05-16,769.516,750.0300000000002,2.0,8.6,246.0,12.6,10.2,3.4,0.2,99980.0,0.0
41,2013-05-17,774.538,751.9906666666669,6.0,0.7,106.0,16.0,9.7,6.7,0.0,100640.0,0.0
41,2013-05-18,784.973,771.5393333333335,6.0,1.7,131.0,18.8,12.4,8.8,0.0,100820.0,0.0
41,2013-05-19,833.189,753.9243333333335,3.0,3.2,162.0,17.3,13.7,8.6,0.2,101140.0,0.0
41,2013-05-20,714.228,732.2656666666668,7.0,0.0,79.0,15.3,14.1,10.9,0.0,101170.0,0.0
41,2013-05-21,725.069,693.1566666666669,7.0,1.1,118.0,15.0,13.9,12.4,0.4,101610.0,0.0
41,2013-05-22,756.1,694.1450000000001,6.0,1.8,135.0,11.7,12.4,9.7,0.0,101870.0,0.0
41,2013-05-23,752.004,704.3340000000002,5.0,5.9,211.0,9.9,8.7,5.7,0.6,101370.0,0.0
41,2013-05-24,821.475,731.6950000000002,7.0,0.2,92.0,16.2,7.7,5.5,4.8,100970.0,0.0
41,2013-05-25,771.472,786.0766666666668,3.0,10.3,276.0,19.8,10.8,5.3,0.0,102070.0,0.0
41,2013-05-26,773.285,791.397,1.0,14.3,328.0,18.2,12.9,6.0,0.0,101840.0,0.0
41,2013-05-27,791.777,792.1923333333334,2.0,12.8,310.0,12.0,12.1,6.0,4.0,100860.0,0.0
41,2013-05-28,801.674,765.0980000000001,8.0,0.0,81.0,13.2,10.8,9.6,12.2,100050.0,0.0
41,2013-05-29,761.126,755.2746666666668,7.0,1.1,121.0,15.2,10.4,7.5,4.0,100480.0,0.0
41,2013-05-30,734.7330000000001,752.6483333333335,8.0,0.1,89.0,21.9,12.8,10.4,0.0,101100.0,0.0
41,2013-05-31,754.231,752.4666666666668,6.0,5.3,205.0,18.8,16.7,11.4,0.0,101830.0,0.0
41,2013-06-01,767.008,789.7360000000002,4.0,7.9,246.0,18.7,14.4,10.0,0.0,102340.0,0.0
41,2013-06-02,793.379,780.1820000000002,2.0,11.6,297.0,19.3,13.5,8.2,0.0,102890.0,0.0
41,2013-06-03,701.386,756.8960000000002,1.0,13.2,318.0,21.2,14.0,8.7,0.0,103140.0,0.0
41,2013-06-04,702.032,717.8800000000001,0.0,14.1,329.0,21.5,14.3,7.4,0.0,102680.0,0.0
41,2013-06-05,676.052,719.2526666666668,3.0,9.1,265.0,22.9,15.0,8.5,0.0,102150.0,0.0
41,2013-06-06,704.351,729.2723333333334,2.0,13.3,320.0,20.6,15.7,8.5,0.4,102160.0,0.0
41,2013-06-07,732.599,749.3070000000001,5.0,4.6,196.0,18.6,15.1,9.6,0.6,102310.0,0.0
41,2013-06-08,758.135,784.6163333333335,4.0,11.4,297.0,15.3,13.8,8.9,0.0,102140.0,0.0
41,2013-06-09,867.496,782.5706666666669,8.0,0.3,98.0,16.1,12.9,10.5,0.0,101670.0,0.0
41,2013-06-10,748.56,770.4893333333334,8.0,0.1,89.0,18.1,13.3,10.5,0.0,101570.0,0.0
41,2013-06-11,760.521,717.9473333333335,6.0,0.6,109.0,17.8,13.3,8.5,0.0,101360.0,0.0
41,2013-06-12,786.213,693.9116666666669,8.0,0.3,99.0,19.3,15.8,13.7,2.2,101110.0,0.0
41,2013-06-13,719.09,680.4630000000002,7.0,1.5,135.0,19.7,16.2,13.0,0.0,101140.0,0.0
41,2013-06-14,752.642,696.0906666666668,5.0,5.1,206.0,18.3,14.4,9.1,1.0,101570.0,0.0
41,2013-06-15,785.668,730.4320000000001,6.0,6.3,226.0,18.2,14.5,10.7,3.0,100870.0,0.0
41,2013-06-16,830.898,735.4683333333336,6.0,2.5,158.0,21.3,14.9,11.5,0.2,101380.0,0.0
41,2013-06-17,723.98,733.7880000000001,5.0,0.2,95.0,21.0,17.0,12.7,0.0,101400.0,0.0
41,2013-06-18,715.8100000000001,712.3163333333335,5.0,3.2,172.0,26.1,17.3,13.5,0.0,101440.0,0.0
41,2013-06-19,713.85,709.6420000000002,5.0,4.9,203.0,21.3,20.7,15.3,0.0,101470.0,0.0
41,2013-06-20,728.098,703.4086666666668,6.0,2.0,147.0,23.7,19.0,16.6,0.0,101180.0,0.0
41,2013-06-21,745.869,703.0113333333335,6.0,3.3,174.0,19.4,18.8,13.9,1.6,101010.0,0.0
41,2013-06-22,773.954,704.8340000000002,7.0,1.1,125.0,18.6,15.6,11.8,0.2,100670.0,0.0
41,2013-06-23,834.026,700.4366666666668,7.0,1.9,145.0,17.7,15.7,12.7,0.2,100990.0,0.0
41,2013-06-24,739.732,692.1843333333336,7.0,0.4,103.0,21.1,13.9,10.0,0.0,102240.0,0.0
41,2013-06-25,737.71,687.1616666666669,5.0,7.9,250.0,22.5,16.0,10.8,0.0,102890.0,0.0
41,2013-06-26,676.4,685.2106666666668,5.0,5.5,213.0,20.7,16.4,10.2,0.0,103000.0,0.0
41,2013-06-27,667.625,678.7093333333335,5.0,5.0,204.0,21.5,16.3,11.9,1.4,102640.0,0.0
41,2013-06-28,697.364,679.1053333333334,7.0,0.0,81.0,22.2,16.8,12.1,0.8,101980.0,0.0
41,2013-06-29,723.283,701.0366666666669,4.0,9.1,266.0,27.2,17.7,13.2,0.0,102280.0,0.0
41,2013-06-30,770.649,720.8723333333336,2.0,11.1,293.0,21.3,20.7,14.1,0.0,102160.0,0.0
41,2013-07-01,712.473,716.2220000000002,3.0,8.2,253.0,17.9,17.4,13.4,0.0,101700.0,0.0
41,2013-07-02,718.242,691.2086666666668,5.0,0.0,80.0,21.5,14.8,11.6,1.2,101110.0,0.0
41,2013-07-03,706.234,674.166,7.0,0.2,94.0,24.9,17.9,14.3,0.0,100890.0,0.0
41,2013-07-04,704.45,668.6473333333334,4.0,4.5,194.0,26.3,18.7,12.5,0.0,101970.0,0.0
41,2013-07-05,699.542,686.7873333333333,0.0,11.9,302.0,28.1,19.2,12.0,0.0,102860.0,0.0
41,2013-07-06,705.042,713.1236666666668,0.0,13.6,323.0,29.5,21.1,14.0,0.0,102940.0,0.0
41,2013-07-07,709.918,723.0083333333336,0.0,13.8,325.0,27.7,23.0,16.5,0.0,103160.0,0.0
41,2013-07-08,686.35,715.6700000000001,0.0,13.7,323.0,27.2,21.6,15.5,0.0,103260.0,0.0
41,2013-07-09,680.285,696.0743333333336,0.0,14.5,333.0,24.6,19.9,12.5,0.0,102820.0,0.0
41,2013-07-10,694.85,692.1283333333334,1.0,12.8,311.0,23.4,19.1,13.6,0.0,102560.0,0.0
41,2013-07-11,680.497,684.3313333333335,3.0,12.5,307.0,25.9,17.6,11.8,0.0,102550.0,0.0
41,2013-07-12,660.781,696.7036666666668,2.0,8.1,248.0,31.4,19.1,12.3,0.0,102510.0,0.0
41,2013-07-13,696.038,717.1716666666667,1.0,12.1,301.0,29.8,22.9,14.3,0.0,102390.0,0.0
41,2013-07-14,746.291,733.1703333333335,1.0,11.3,290.0,30.9,23.8,17.8,0.0,102360.0,0.0
41,2013-07-15,720.288,728.3940000000001,0.0,12.6,306.0,31.0,24.4,17.8,0.0,102310.0,0.0
41,2013-07-16,682.087,720.4053333333335,1.0,9.2,261.0,31.9,24.1,17.2,0.0,102280.0,0.0
41,2013-07-17,671.251,710.0160000000002,1.0,8.3,248.0,29.5,25.0,18.0,0.0,102380.0,0.0
41,2013-07-18,669.16,695.8436666666668,0.0,13.9,320.0,29.3,24.0,18.4,0.0,102610.0,0.0
41,2013-07-19,665.531,671.9206666666669,0.0,14.3,324.0,24.6,22.6,15.9,0.0,102510.0,0.0
41,2013-07-20,725.671,682.2130000000002,5.0,2.9,159.0,27.5,20.6,16.5,0.0,102330.0,0.0
41,2013-07-21,748.169,698.8080000000001,4.0,7.5,234.0,33.5,22.2,16.9,0.6,101950.0,0.0
41,2013-07-22,695.1850000000001,709.7623333333335,1.0,10.9,279.0,29.6,25.4,17.2,0.2,101580.0,0.0
41,2013-07-23,703.656,705.720666666667,3.0,4.9,193.0,27.7,25.2,20.7,0.4,101330.0,0.0
41,2013-07-24,689.3820000000001,685.7100000000002,1.0,8.6,247.0,26.9,21.5,15.3,8.6,101430.0,0.0
41,2013-07-25,683.347,675.4466666666668,4.0,6.5,217.0,26.8,21.6,16.3,0.0,101280.0,0.0
41,2013-07-26,680.265,645.2243333333334,3.0,7.9,236.0,28.9,20.4,13.9,0.0,101240.0,0.0
41,2013-07-27,726.499,644.0796666666668,3.0,5.8,205.0,24.9,21.8,14.7,6.0,100650.0,0.0
41,2013-07-28,744.751,642.5116666666669,4.0,7.8,233.0,24.7,19.8,14.7,2.8,100680.0,0.0
41,2013-07-29,728.261,647.7040000000002,4.0,5.5,199.0,22.3,20.3,15.8,2.8,101150.0,0.0
41,2013-07-30,712.17,649.7510000000002,3.0,3.1,157.0,26.9,18.8,15.2,2.6,101350.0,0.0
41,2013-07-31,720.785,653.8790000000002,6.0,1.3,119.0,34.1,21.4,15.9,0.0,101530.0,0.0
41,2013-08-01,697.093,649.9496666666668,1.0,13.3,299.0,26.4,25.3,16.5,0.0,100920.0,0.0
41,2013-08-02,669.653,652.8530000000001,3.0,5.0,188.0,24.7,21.8,17.2,3.2,100880.0,0.0
41,2013-08-03,649.016,657.4246666666669,1.0,9.8,254.0,24.5,20.0,15.2,0.0,101520.0,0.0
41,2013-08-04,727.97,657.3243333333335,2.0,6.1,203.0,23.8,19.4,14.3,0.0,101890.0,0.0
41,2013-08-05,719.438,638.6373333333336,2.0,2.0,132.0,22.7,20.3,16.7,12.0,101210.0,0.0
41,2013-08-06,681.879,624.0893333333335,1.0,9.1,242.0,23.1,17.3,11.9,0.0,101580.0,0.0
41,2013-08-07,715.845,622.4763333333334,1.0,7.3,217.0,25.5,18.9,14.7,0.0,101450.0,0.0
41,2013-08-08,659.406,623.9810000000001,1.0,9.5,245.0,24.9,18.9,12.2,0.6,101930.0,0.0
41,2013-08-09,651.0889999999999,660.0990000000002,5.0,4.7,177.0,23.0,20.2,15.5,0.0,101900.0,0.0
41,2013-08-10,625.178,703.5260000000002,5.0,2.8,144.0,24.0,18.1,13.2,0.0,102200.0,0.0
41,2013-08-11,655.972,741.3946666666669,3.0,8.9,234.0,22.8,20.2,16.4,0.0,101810.0,0.0
41,2013-08-12,646.385,722.0766666666668,2.0,4.3,168.0,21.5,18.2,13.6,0.0,101710.0,0.0
41,2013-08-13,640.755,701.0833333333335,1.0,4.3,167.0,23.4,15.9,10.3,0.4,102190.0,0.0
41,2013-08-14,662.113,673.1053333333335,3.0,5.7,187.0,24.2,17.3,11.2,1.0,102280.0,0.0
41,2013-08-15,658.769,672.0030000000002,3.0,2.1,127.0,23.6,20.2,16.1,1.2,101850.0,0.0
41,2013-08-16,628.967,673.4600000000002,3.0,2.4,132.0,20.9,20.2,16.8,0.8,101500.0,0.0
41,2013-08-17,670.823,699.5336666666668,3.0,2.5,133.0,23.9,17.4,13.9,0.0,101230.0,0.0
41,2013-08-18,672.484,700.7103333333334,2.0,4.2,161.0,23.5,19.9,15.8,0.0,100970.0,0.0
41,2013-08-19,628.666,698.0323333333336,1.0,8.9,224.0,24.9,17.6,11.7,0.0,102010.0,0.0
41,2013-08-20,614.762,698.6496666666668,0.0,10.6,243.0,27.5,18.4,11.8,0.0,102740.0,0.0
41,2013-08-21,628.84,702.6136666666667,0.0,11.3,249.0,23.9,20.1,12.7,2.8,102370.0,0.0
41,2013-08-22,623.827,710.2283333333335,2.0,0.8,92.0,27.7,20.2,16.4,0.0,101970.0,0.0
41,2013-08-23,619.276,727.9403333333335,0.0,6.2,184.0,18.7,21.7,15.7,0.6,101450.0,0.0
41,2013-08-24,737.194,770.2643333333335,6.0,0.0,61.0,24.7,18.0,17.2,9.8,101100.0,0.0
41,2013-08-25,754.1080000000001,777.8740000000001,5.0,4.9,164.0,25.9,18.8,12.9,0.2,101330.0,0.0
41,2013-08-26,732.8820000000001,760.7193333333335,3.0,7.2,193.0,23.6,20.4,14.9,0.0,101840.0,0.0
41,2013-08-27,679.24,730.7633333333334,2.0,8.5,208.0,24.7,17.8,11.9,0.0,101870.0,0.0
41,2013-08-28,691.128,717.1460000000002,1.0,9.2,215.0,24.7,18.5,12.2,0.0,102230.0,0.0
41,2013-08-29,648.948,721.7856666666668,1.0,8.1,200.0,25.4,19.5,14.2,0.0,102180.0,0.0
41,2013-08-30,675.933,754.1170000000002,2.0,8.2,200.0,21.4,20.3,15.1,0.0,101970.0,0.0
41,2013-08-31,695.499,813.6936666666669,1.0,10.8,228.0,22.3,17.6,13.8,0.0,102560.0,0.0
41,2013-09-01,727.169,811.9516666666668,0.0,5.4,156.0,26.2,15.8,9.2,0.0,102950.0,0.0
41,2013-09-02,679.463,793.1513333333336,0.0,12.6,233.0,26.0,18.8,11.4,0.0,102710.0,0.0
41,2013-09-03,687.465,742.4880000000002,2.0,4.2,137.0,28.5,20.1,14.2,0.0,102700.0,0.0
41,2013-09-04,729.021,745.7270000000002,0.0,12.5,229.0,29.5,21.1,13.7,0.0,102070.0,0.0
41,2013-09-05,691.355,734.3620000000001,2.0,11.6,218.0,18.1,22.0,14.4,0.0,101110.0,0.0
41,2013-09-06,710.309,760.7136666666669,5.0,2.8,114.0,19.5,16.2,14.2,1.2,100860.0,0.0
41,2013-09-07,782.157,794.8583333333336,2.0,6.1,156.0,18.5,15.2,10.9,0.2,101400.0,0.0
41,2013-09-08,818.327,799.3376666666668,2.0,5.3,145.0,14.1,13.3,8.0,3.2,101800.0,0.0
41,2013-09-09,733.138,780.9476666666668,4.0,0.1,58.0,17.2,11.6,9.0,3.2,101660.0,0.0
41,2013-09-10,730.693,730.1836666666668,2.0,4.0,127.0,17.4,13.1,9.0,0.0,102040.0,0.0
41,2013-09-11,728.459,717.1096666666668,6.0,0.8,75.0,20.5,14.7,11.9,2.6,102120.0,0.0
41,2013-09-12,692.2860000000001,709.3786666666668,6.0,0.8,74.0,19.6,16.5,12.5,1.8,101930.0,0.0
41,2013-09-13,744.612,744.0583333333334,7.0,0.1,55.0,14.2,16.9,14.2,29.8,101680.0,0.0
41,2013-09-14,825.453,791.2003333333336,6.0,0.0,49.0,16.2,11.7,9.2,0.2,101610.0,0.0
41,2013-09-15,871.016,789.8216666666668,3.0,3.5,114.0,15.2,11.4,6.6,1.8,100970.0,0.0
41,2013-09-16,739.386,768.2856666666668,0.0,9.4,177.0,14.8,11.6,7.9,0.2,100310.0,0.0
41,2013-09-17,769.052,745.3736666666667,4.0,0.5,64.0,16.3,11.4,8.0,4.6,100000.0,0.0
41,2013-09-18,719.026,748.3866666666668,4.0,4.1,118.0,17.5,13.5,10.7,0.0,100430.0,0.0
41,2013-09-19,749.1030000000001,749.3636666666667,2.0,1.1,74.0,19.2,12.3,7.0,0.2,101040.0,0.0
41,2013-09-20,734.957,762.9963333333335,4.0,6.4,141.0,18.9,14.0,8.7,0.0,101830.0,0.0
41,2013-09-21,798.081,793.0316666666668,4.0,0.0,44.0,19.8,14.4,9.8,0.0,102450.0,0.0
41,2013-09-22,851.537,790.8016666666667,6.0,0.0,44.0,18.6,17.2,14.5,0.0,102790.0,0.0
41,2013-09-23,748.395,757.0170000000002,4.0,1.2,72.0,22.2,15.8,12.9,0.2,102470.0,0.0
41,2013-09-24,742.9110000000001,732.5810000000001,5.0,6.1,132.0,21.9,16.1,10.0,0.0,101640.0,0.0
41,2013-09-25,699.245,744.5996666666668,7.0,2.3,87.0,20.2,17.2,12.5,0.0,101180.0,0.0
41,2013-09-26,709.173,783.1583333333334,7.0,3.4,100.0,18.7,17.1,14.0,0.0,101660.0,0.0
41,2013-09-27,719.718,809.4036666666667,5.0,7.0,136.0,20.2,14.6,10.4,0.0,101610.0,0.0
41,2013-09-28,803.284,864.5330000000002,6.0,0.7,59.0,19.1,16.0,11.8,0.4,100950.0,0.0
41,2013-09-29,850.599,851.9630000000001,6.0,4.5,108.0,19.1,16.5,13.8,0.0,100690.0,0.0
41,2013-09-30,715.582,841.1980000000002,5.0,2.4,83.0,17.5,16.4,13.7,0.0,100680.0,0.0
41,2013-10-01,738.676,799.5686666666669,6.0,0.0,39.0,22.0,14.6,11.7,0.0,100890.0,0.0
41,2013-10-02,781.8629999999999,801.7576666666668,7.0,2.1,77.0,19.2,18.0,14.0,0.0,101050.0,0.0
41,2013-10-03,724.621,798.993,6.0,0.9,59.0,22.0,16.3,13.3,1.6,100850.0,0.0
41,2013-10-04,741.607,819.8406666666668,6.0,3.9,96.0,19.4,19.0,16.0,0.0,100920.0,0.0
41,2013-10-05,822.761,860.6543333333335,6.0,0.9,57.0,19.8,16.0,12.6,0.2,102020.0,0.0
41,2013-10-06,814.727,853.9003333333335,4.0,9.5,142.0,20.3,14.2,8.6,0.0,102570.0,0.0
41,2013-10-07,734.917,832.2746666666668,7.0,4.3,96.0,21.0,15.1,9.9,0.0,102550.0,0.0
41,2013-10-08,721.407,770.4510000000001,6.0,4.9,100.0,17.8,16.8,12.6,0.0,102480.0,0.0
41,2013-10-09,741.419,763.2260000000001,6.0,1.3,60.0,12.1,15.5,13.2,0.0,101990.0,0.0
41,2013-10-10,770.973,736.214,4.0,3.3,82.0,13.6,9.6,7.0,1.2,101890.0,0.0
41,2013-10-11,837.083,751.7843333333335,4.0,2.4,72.0,14.1,10.9,8.2,5.0,101780.0,0.0
41,2013-10-12,820.155,787.7106666666668,7.0,3.0,77.0,11.4,11.7,9.2,2.2,101820.0,0.0
41,2013-10-13,936.361,820.9340000000002,6.0,0.0,32.0,11.8,10.5,9.6,9.0,101070.0,0.0
41,2013-10-14,799.3729999999999,829.8783333333334,7.0,0.2,38.0,13.9,10.3,8.7,2.4,100740.0,0.0
41,2013-10-15,787.86,827.2023333333335,5.0,3.4,78.0,15.9,10.9,7.9,0.2,101080.0,0.0
41,2013-10-16,811.473,812.6173333333335,5.0,1.8,60.0,18.7,10.7,5.4,4.8,101020.0,0.0
41,2013-10-17,805.9399999999999,803.5790000000002,4.0,6.4,101.0,17.9,13.9,9.0,0.0,101360.0,0.0
41,2013-10-18,779.566,789.6586666666668,5.0,0.2,36.0,18.5,14.3,10.6,1.0,101370.0,0.0
41,2013-10-19,874.016,844.1030000000001,5.0,0.5,41.0,17.4,15.6,12.6,5.6,100540.0,0.0
41,2013-10-20,928.381,848.8460000000001,6.0,3.3,71.0,18.2,14.9,12.4,7.0,100530.0,0.0
41,2013-10-21,759.304,868.7493333333335,7.0,0.0,28.0,18.4,15.2,12.2,1.2,100570.0,0.0
41,2013-10-22,809.139,828.714,7.0,0.0,27.0,17.8,16.9,15.3,6.8,99710.0,0.0
41,2013-10-23,742.91,827.1536666666669,4.0,5.4,85.0,17.7,15.6,13.4,0.0,99930.0,0.0
41,2013-10-24,737.629,823.7993333333334,4.0,7.3,97.0,18.8,12.1,6.4,1.8,101330.0,0.0
41,2013-10-25,728.103,861.5120000000002,6.0,2.0,54.0,17.7,15.4,11.9,0.2,100500.0,0.0
41,2013-10-26,789.621,924.0083333333336,4.0,1.1,44.0,16.9,16.1,14.4,4.0,100420.0,0.0
41,2013-10-27,845.408,950.1610000000002,5.0,4.9,77.0,15.2,14.0,11.0,23.5,99650.0,0.0
41,2013-10-28,827.773,917.8863333333336,6.0,3.9,68.0,13.1,13.3,11.3,2.5,99250.0,0.0
41,2013-10-29,816.454,883.7843333333335,1.0,6.5,85.0,14.5,10.3,7.5,0.0,101060.0,0.0
41,2013-10-30,837.38,857.9586666666668,3.0,6.2,82.0,13.3,9.0,3.5,1.0,102010.0,0.0
41,2013-10-31,784.018,866.3583333333336,7.0,0.0,23.0,15.0,10.7,8.1,0.2,101650.0,0.0
41,2013-11-01,789.3389999999999,893.2456666666667,7.0,0.0,23.0,15.8,13.2,11.4,0.6,100890.0,0.0
41,2013-11-02,795.619,943.0213333333336,5.0,3.7,62.0,12.6,13.0,10.2,0.0,99860.0,0.0
41,2013-11-03,947.351,953.3323333333334,3.0,6.3,78.0,10.8,10.0,7.4,15.0,99870.0,0.0
41,2013-11-04,803.568,924.0073333333336,3.0,7.4,83.0,13.0,8.4,5.9,5.0,99190.0,0.0
41,2013-11-05,855.3290000000001,902.028,7.0,1.0,36.0,15.7,8.6,4.2,2.0,99480.0,0.0
41,2013-11-06,827.245,910.4570000000002,8.0,0.0,21.0,11.2,12.5,9.3,3.2,99950.0,0.0
41,2013-11-07,798.887,918.494,5.0,0.6,31.0,11.4,10.2,9.2,0.0,100640.0,0.0
41,2013-11-08,845.266,944.5843333333336,3.0,0.2,25.0,8.2,8.3,5.1,8.8,100560.0,0.0
41,2013-11-09,940.383,979.2276666666668,4.0,0.2,25.0,10.2,6.0,3.7,5.6,100610.0,0.0
41,2013-11-10,986.376,971.2043333333336,2.0,7.9,79.0,13.1,7.3,4.4,1.0,101590.0,0.0
41,2013-11-11,923.724,940.3366666666668,7.0,0.0,19.0,12.8,7.4,1.6,2.8,102240.0,0.0
41,2013-11-12,843.559,900.6400000000002,4.0,1.4,36.0,10.8,11.2,9.6,0.2,102630.0,0.0
41,2013-11-13,884.0699999999999,900.6570000000002,2.0,6.6,69.0,9.7,6.1,1.3,0.4,103210.0,0.0
41,2013-11-14,846.247,882.6626666666667,2.0,4.5,57.0,10.0,7.0,4.2,0.0,102400.0,0.0
41,2013-11-15,868.758,890.349666666667,1.0,6.4,66.0,10.0,6.7,3.4,0.0,103290.0,0.0
41,2013-11-16,964.732,943.0980000000004,3.0,5.4,60.0,9.7,5.2,0.3,0.0,103200.0,0.0
41,2013-11-17,995.574,972.0183333333335,8.0,0.0,17.0,9.6,6.2,2.7,0.4,102430.0,0.0
41,2013-11-18,899.691,965.4526666666668,8.0,0.0,17.0,6.4,8.8,7.9,0.2,101100.0,0.0
41,2013-11-19,876.757,926.1310000000002,1.0,7.1,66.0,7.6,4.4,2.3,0.2,101400.0,0.0
41,2013-11-20,929.636,912.1833333333336,5.0,1.7,35.0,8.3,2.4,-2.9,4.2,100410.0,0.0
41,2013-11-21,924.978,917.644,4.0,2.1,37.0,8.2,5.8,3.3,0.0,100450.0,0.0
41,2013-11-22,900.868,940.038,2.0,4.3,50.0,8.1,5.8,3.3,0.0,101790.0,0.0
41,2013-11-23,1007.907,979.4550000000004,4.0,5.4,55.0,8.2,5.2,2.3,0.0,102440.0,0.0
41,2013-11-24,1028.908,967.5123333333336,7.0,0.0,16.0,7.5,6.0,3.8,0.0,103070.0,0.0
